in:Windows,in:Walls,in:Roof,in:Infiltration,out:<50kWh/m2,out:<80kWh/m2,out:Space heating demand [kWh/m2],out:Cooling demand [kWh/m2],out:Electricity demand [kWh/m2],out:Total Load Intensity [kWh/m2],out:Co2 emissions [kg],out:Peak_Rooms[W],out:LT_rooms,out:Peak_Attic[W],out:LT_Attic,out:pct_cold,out:cold_comf,out:pct_hot,out:hot_comf,img
HR++,h_insulation,h_r_insulation,No gap_s + vA,False,False,112.231498,3.65609,48.162873,197.330753,43897.37102,744.941227,LT-ready,2575.841607,Almost LT-ready,0.799087,True,7.716895,False,WindowsHR++_Wallsh_insulation_Roofh_r_insulation_InfiltrationNogap_s+vA.png
triple_glas,h_insulation,h_r_insulation,No gap_s + vA,False,False,103.8165,3.722887,48.22967,188.982552,41560.693981,690.677152,LT-ready,2486.057625,Almost LT-ready,0.216895,True,9.086758,False,Windowstriple_glas_Wallsh_insulation_Roofh_r_insulation_InfiltrationNogap_s+vA.png
double_glas,non_insulated_w,non_insulated_r,min gap_s + vC1,False,False,241.077821,5.269754,49.776537,327.79074,79807.73048,1360.464341,LT-ready,4649.342536,Not LT-ready,45.43379,False,6.586758,False,Windowsdouble_glas_Wallsnon_insulated_w_Roofnon_insulated_r_Infiltrationmingap_s+vC1.png
acht_w_foil,non_insulated_w,non_insulated_r,min gap_s + vC1,False,False,225.449936,5.366942,49.873726,312.260044,75466.830557,1266.366114,LT-ready,4498.283715,Not LT-ready,42.671233,False,6.929224,False,Windowsacht_w_foil_Wallsnon_insulated_w_Roofnon_insulated_r_Infiltrationmingap_s+vC1.png
HR++,non_insulated_w,non_insulated_r,min gap_s + vC1,False,False,213.768415,5.39292,49.899703,300.6045,72219.755517,1190.939137,LT-ready,4381.580229,Not LT-ready,40.639269,False,7.248858,False,WindowsHR++_Wallsnon_insulated_w_Roofnon_insulated_r_Infiltrationmingap_s+vC1.png
triple_glas,non_insulated_w,non_insulated_r,min gap_s + vC1,False,False,205.871131,5.445592,49.952376,292.759889,70026.33476,1143.574691,LT-ready,4309.816301,Not LT-ready,38.949772,False,7.671233,False,Windowstriple_glas_Wallsnon_insulated_w_Roofnon_insulated_r_Infiltrationmingap_s+vC1.png
double_glas,cavity_w_insulation,non_insulated_r,min gap_s + vC1,False,False,194.940943,4.583197,49.08998,280.967305,66943.607089,943.433482,LT-ready,4407.901678,Not LT-ready,6.849315,False,6.278539,False,Windowsdouble_glas_Wallscavity_w_insulation_Roofnon_insulated_r_Infiltrationmingap_s+vC1.png
acht_w_foil,cavity_w_insulation,non_insulated_r,min gap_s + vC1,False,False,178.695862,4.667221,49.174004,264.806248,62430.417617,841.198628,LT-ready,4251.736228,Not LT-ready,4.212329,False,7.534247,False,Windowsacht_w_foil_Wallscavity_w_insulation_Roofnon_insulated_r_Infiltrationmingap_s+vC1.png
HR++,cavity_w_insulation,non_insulated_r,min gap_s + vC1,False,False,165.869071,4.709725,49.216508,252.021961,58865.697119,759.025898,LT-ready,4130.617955,Not LT-ready,2.762557,False,8.378995,False,WindowsHR++_Wallscavity_w_insulation_Roofnon_insulated_r_Infiltrationmingap_s+vC1.png
triple_glas,cavity_w_insulation,non_insulated_r,min gap_s + vC1,False,False,157.972672,4.764766,49.27155,244.180604,56672.641347,707.290143,LT-ready,4055.833762,Not LT-ready,1.780822,False,9.212329,False,Windowstriple_glas_Wallscavity_w_insulation_Roofnon_insulated_r_Infiltrationmingap_s+vC1.png
double_glas,l_insulation,non_insulated_r,min gap_s + vC1,False,False,192.196549,4.536207,49.042991,278.175922,66178.0923,918.105969,LT-ready,4393.41247,Not LT-ready,5.022831,False,6.438356,False,Windowsdouble_glas_Wallsl_insulation_Roofnon_insulated_r_Infiltrationmingap_s+vC1.png
acht_w_foil,l_insulation,non_insulated_r,min gap_s + vC1,False,False,175.805857,4.628584,49.135368,261.877607,61624.830741,815.32925,LT-ready,4236.873301,Not LT-ready,3.059361,False,7.648402,False,Windowsacht_w_foil_Wallsl_insulation_Roofnon_insulated_r_Infiltrationmingap_s+vC1.png
HR++,l_insulation,non_insulated_r,min gap_s + vC1,False,False,162.909794,4.66165,49.168434,249.01461,58040.37356,732.696246,LT-ready,4115.409831,Not LT-ready,1.552511,False,8.561644,False,WindowsHR++_Wallsl_insulation_Roofnon_insulated_r_Infiltrationmingap_s+vC1.png
triple_glas,l_insulation,non_insulated_r,min gap_s + vC1,False,False,154.942667,4.727655,49.234439,241.113488,55828.200026,680.655915,LT-ready,4040.376544,Not LT-ready,0.821918,True,9.46347,False,Windowstriple_glas_Wallsl_insulation_Roofnon_insulated_r_Infiltrationmingap_s+vC1.png
double_glas,m_insulation,non_insulated_r,min gap_s + vC1,False,False,186.581884,4.458581,48.965365,272.483631,64612.879657,867.356919,LT-ready,4364.397286,Not LT-ready,2.511416,False,6.52968,False,Windowsdouble_glas_Wallsm_insulation_Roofnon_insulated_r_Infiltrationmingap_s+vC1.png
acht_w_foil,m_insulation,non_insulated_r,min gap_s + vC1,False,False,169.789815,4.550756,49.05754,255.783737,59947.993687,763.457167,LT-ready,4207.05574,Not LT-ready,0.844749,True,7.910959,False,Windowsacht_w_foil_Wallsm_insulation_Roofnon_insulated_r_Infiltrationmingap_s+vC1.png
HR++,m_insulation,non_insulated_r,min gap_s + vC1,False,False,157.179424,4.589001,49.095785,243.211591,56443.235622,679.869917,LT-ready,4084.845189,Not LT-ready,0.114155,True,9.189498,False,WindowsHR++_Wallsm_insulation_Roofnon_insulated_r_Infiltrationmingap_s+vC1.png
triple_glas,m_insulation,non_insulated_r,min gap_s + vC1,False,False,149.429827,4.653197,49.15998,235.526189,54291.461649,627.19559,LT-ready,4009.262183,Not LT-ready,0,True,10.673516,False,Windowstriple_glas_Wallsm_insulation_Roofnon_insulated_r_Infiltrationmingap_s+vC1.png
double_glas,h_insulation,non_insulated_r,min gap_s + vC1,False,False,183.633029,4.427295,48.934079,269.50349,63791.29672,840.417352,LT-ready,4348.991772,Not LT-ready,1.061644,True,6.689498,False,Windowsdouble_glas_Wallsh_insulation_Roofnon_insulated_r_Infiltrationmingap_s+vC1.png
acht_w_foil,h_insulation,non_insulated_r,min gap_s + vC1,False,False,166.78588,4.514299,49.021082,252.743344,59110.83464,735.901764,LT-ready,4191.193007,Not LT-ready,0.194064,True,8.173516,False,Windowsacht_w_foil_Wallsh_insulation_Roofnon_insulated_r_Infiltrationmingap_s+vC1.png
HR++,h_insulation,non_insulated_r,min gap_s + vC1,False,False,153.981835,4.550047,49.056831,239.975048,55552.100321,651.79019,LT-ready,4068.548311,Not LT-ready,0,True,9.748858,False,WindowsHR++_Wallsh_insulation_Roofnon_insulated_r_Infiltrationmingap_s+vC1.png
triple_glas,h_insulation,non_insulated_r,min gap_s + vC1,False,False,146.413784,4.61013,49.116913,232.467079,53450.603963,598.763384,LT-ready,3992.637327,Not LT-ready,0,True,11.267123,False,Windowstriple_glas_Wallsh_insulation_Roofnon_insulated_r_Infiltrationmingap_s+vC1.png
double_glas,non_insulated_w,l_r_insulation,min gap_s + vC1,False,False,208.073817,4.624217,49.131,294.141199,70597.634226,1326.636722,LT-ready,3281.429007,Almost LT-ready,45.136986,False,6.586758,False,Windowsdouble_glas_Wallsnon_insulated_w_Roofl_r_insulation_Infiltrationmingap_s+vC1.png
acht_w_foil,non_insulated_w,l_r_insulation,min gap_s + vC1,False,False,191.796464,4.7053,49.212084,277.94493,66075.323067,1231.430829,LT-ready,3113.79887,Almost LT-ready,42.237443,False,6.940639,False,Windowsacht_w_foil_Wallsnon_insulated_w_Roofl_r_insulation_Infiltrationmingap_s+vC1.png
HR++,non_insulated_w,l_r_insulation,min gap_s + vC1,False,False,179.410489,4.741547,49.24833,265.595201,62632.869925,1155.062754,LT-ready,2984.020695,Almost LT-ready,40.10274,False,7.488584,False,WindowsHR++_Wallsnon_insulated_w_Roofl_r_insulation_Infiltrationmingap_s+vC1.png
triple_glas,non_insulated_w,l_r_insulation,min gap_s + vC1,False,False,171.347743,4.799256,49.30604,257.590165,60393.690537,1107.070553,LT-ready,2904.03101,Almost LT-ready,38.504566,False,7.910959,False,Windowstriple_glas_Wallsnon_insulated_w_Roofl_r_insulation_Infiltrationmingap_s+vC1.png
double_glas,cavity_w_insulation,l_r_insulation,min gap_s + vC1,False,False,160.738674,3.929804,48.436587,246.111643,57399.904974,906.594229,LT-ready,3009.739262,Almost LT-ready,6.244292,False,6.461187,False,Windowsdouble_glas_Wallscavity_w_insulation_Roofl_r_insulation_Infiltrationmingap_s+vC1.png
acht_w_foil,cavity_w_insulation,l_r_insulation,min gap_s + vC1,False,False,143.76101,4.013194,48.519978,229.21737,52682.968227,803.099603,LT-ready,2835.835006,Almost LT-ready,3.847032,False,7.671233,False,Windowsacht_w_foil_Wallscavity_w_insulation_Roofl_r_insulation_Infiltrationmingap_s+vC1.png
HR++,cavity_w_insulation,l_r_insulation,min gap_s + vC1,False,False,130.383756,4.052073,48.558856,215.878994,48964.993892,719.853682,LT-ready,2700.599102,Almost LT-ready,2.363014,False,8.584475,False,WindowsHR++_Wallscavity_w_insulation_Roofl_r_insulation_Infiltrationmingap_s+vC1.png
triple_glas,cavity_w_insulation,l_r_insulation,min gap_s + vC1,False,False,122.536739,4.110994,48.617778,208.090899,46785.864902,667.40554,LT-ready,2616.860522,Almost LT-ready,1.392694,True,9.497717,False,Windowstriple_glas_Wallscavity_w_insulation_Roofl_r_insulation_Infiltrationmingap_s+vC1.png
double_glas,l_insulation,l_r_insulation,min gap_s + vC1,False,False,157.929771,3.888158,48.394942,243.261095,56616.71981,881.088243,LT-ready,2993.381988,Almost LT-ready,4.531963,False,6.621005,False,Windowsdouble_glas_Wallsl_insulation_Roofl_r_insulation_Infiltrationmingap_s+vC1.png
acht_w_foil,l_insulation,l_r_insulation,min gap_s + vC1,False,False,140.667714,3.974581,48.481364,226.08546,51820.85162,777.036661,LT-ready,2819.008396,Almost LT-ready,2.716895,False,7.773973,False,Windowsacht_w_foil_Wallsl_insulation_Roofl_r_insulation_Infiltrationmingap_s+vC1.png
HR++,l_insulation,l_r_insulation,min gap_s + vC1,False,False,127.369879,4.009344,48.516127,212.822388,48124.755486,693.323956,LT-ready,2683.340353,Almost LT-ready,1.152968,True,8.744292,False,WindowsHR++_Wallsl_insulation_Roofl_r_insulation_Infiltrationmingap_s+vC1.png
triple_glas,l_insulation,l_r_insulation,min gap_s + vC1,False,False,119.298237,4.073596,48.580379,204.814998,45883.430616,640.570241,LT-ready,2599.286957,Almost LT-ready,0.582192,True,9.977169,False,Windowstriple_glas_Wallsl_insulation_Roofl_r_insulation_Infiltrationmingap_s+vC1.png
double_glas,m_insulation,l_r_insulation,min gap_s + vC1,False,False,152.162884,3.807302,48.314085,237.413351,55009.015372,829.969517,LT-ready,2960.589573,Almost LT-ready,2.054795,False,6.723744,False,Windowsdouble_glas_Wallsm_insulation_Roofl_r_insulation_Infiltrationmingap_s+vC1.png
acht_w_foil,m_insulation,l_r_insulation,min gap_s + vC1,False,False,134.674964,3.9033,48.410084,220.02143,50150.820173,724.776598,LT-ready,2785.216589,Almost LT-ready,0.616438,True,8.127854,False,Windowsacht_w_foil_Wallsm_insulation_Roofl_r_insulation_Infiltrationmingap_s+vC1.png
HR++,m_insulation,l_r_insulation,min gap_s + vC1,False,False,121.563783,3.936463,48.443247,206.943412,46506.54819,640.106438,LT-ready,2648.609707,Almost LT-ready,0,True,9.646119,False,WindowsHR++_Wallsm_insulation_Roofl_r_insulation_Infiltrationmingap_s+vC1.png
triple_glas,m_insulation,l_r_insulation,min gap_s + vC1,False,False,113.335988,3.994092,48.500876,198.773246,44221.468175,586.722706,LT-ready,2563.855391,Almost LT-ready,0,True,11.187215,False,Windowstriple_glas_Wallsm_insulation_Roofl_r_insulation_Infiltrationmingap_s+vC1.png
double_glas,h_insulation,l_r_insulation,min gap_s + vC1,False,False,149.010618,3.766458,48.273242,234.220242,54130.388621,802.83223,LT-ready,2943.161985,Almost LT-ready,0.913242,True,6.8379,False,Windowsdouble_glas_Wallsh_insulation_Roofl_r_insulation_Infiltrationmingap_s+vC1.png
acht_w_foil,h_insulation,l_r_insulation,min gap_s + vC1,False,False,131.657532,3.861196,48.367979,216.961893,49309.624513,697.019603,LT-ready,2767.219164,Almost LT-ready,0.068493,True,8.527397,False,Windowsacht_w_foil_Wallsh_insulation_Roofl_r_insulation_Infiltrationmingap_s+vC1.png
HR++,h_insulation,l_r_insulation,min gap_s + vC1,False,False,118.370329,3.896553,48.403336,203.710047,45616.514718,611.827601,LT-ready,2630.062446,Almost LT-ready,0,True,10.182648,False,WindowsHR++_Wallsh_insulation_Roofl_r_insulation_Infiltrationmingap_s+vC1.png
triple_glas,h_insulation,l_r_insulation,min gap_s + vC1,False,False,110.184277,3.957501,48.464284,195.584943,43343.20909,558.09836,LT-ready,2544.884575,Almost LT-ready,0,True,11.826484,False,Windowstriple_glas_Wallsh_insulation_Roofl_r_insulation_Infiltrationmingap_s+vC1.png
double_glas,non_insulated_w,m_r_insulation,min gap_s + vC1,False,False,197.692034,4.440676,48.947459,283.575875,67701.473798,1314.512661,LT-ready,2863.354005,Almost LT-ready,44.954338,False,6.655251,False,Windowsdouble_glas_Wallsnon_insulated_w_Roofm_r_insulation_Infiltrationmingap_s+vC1.png
acht_w_foil,non_insulated_w,m_r_insulation,min gap_s + vC1,False,False,181.202877,4.520101,49.026884,267.166143,63120.181267,1218.791989,LT-ready,2689.987287,Almost LT-ready,42.157534,False,6.997717,False,Windowsacht_w_foil_Wallsnon_insulated_w_Roofm_r_insulation_Infiltrationmingap_s+vC1.png
HR++,non_insulated_w,m_r_insulation,min gap_s + vC1,False,False,168.716982,4.556262,49.063045,254.716409,59649.938266,1141.970373,LT-ready,2555.664583,Almost LT-ready,39.931507,False,7.39726,False,WindowsHR++_Wallsnon_insulated_w_Roofm_r_insulation_Infiltrationmingap_s+vC1.png
triple_glas,non_insulated_w,m_r_insulation,min gap_s + vC1,False,False,160.556903,4.607434,49.114217,246.607502,57383.364569,1093.665201,LT-ready,2472.811464,Almost LT-ready,38.299087,False,7.956621,False,Windowstriple_glas_Wallsnon_insulated_w_Roofm_r_insulation_Infiltrationmingap_s+vC1.png
double_glas,cavity_w_insulation,m_r_insulation,min gap_s + vC1,False,False,150.07561,3.746044,48.252827,235.264819,54425.515386,893.123842,LT-ready,2581.216135,Almost LT-ready,6.061644,False,6.575342,False,Windowsdouble_glas_Wallscavity_w_insulation_Roofm_r_insulation_Infiltrationmingap_s+vC1.png
acht_w_foil,cavity_w_insulation,m_r_insulation,min gap_s + vC1,False,False,132.772491,3.832971,48.339754,218.048627,49618.254084,788.996908,LT-ready,2401.120955,LT-ready,3.721461,False,7.739726,False,Windowsacht_w_foil_Wallscavity_w_insulation_Roofm_r_insulation_Infiltrationmingap_s+vC1.png
HR++,cavity_w_insulation,m_r_insulation,min gap_s + vC1,False,False,119.481366,3.865622,48.372405,204.790153,45923.917868,705.188073,LT-ready,2260.942105,LT-ready,2.226027,False,8.59589,False,WindowsHR++_Wallscavity_w_insulation_Roofm_r_insulation_Infiltrationmingap_s+vC1.png
triple_glas,cavity_w_insulation,m_r_insulation,min gap_s + vC1,False,False,111.3048,3.929569,48.436352,196.677534,43653.400593,652.348302,LT-ready,2174.066531,LT-ready,1.164384,True,9.634703,False,Windowstriple_glas_Wallscavity_w_insulation_Roofm_r_insulation_Infiltrationmingap_s+vC1.png
double_glas,l_insulation,m_r_insulation,min gap_s + vC1,False,False,147.180103,3.703065,48.209848,232.326333,53618.180574,867.529863,LT-ready,2564.209876,Almost LT-ready,4.383562,False,6.678082,False,Windowsdouble_glas_Wallsl_insulation_Roofm_r_insulation_Infiltrationmingap_s+vC1.png
acht_w_foil,l_insulation,m_r_insulation,min gap_s + vC1,False,False,129.86676,3.797641,48.304425,215.107567,48808.460107,762.837467,LT-ready,2383.608923,LT-ready,2.545662,False,7.842466,False,Windowsacht_w_foil_Wallsl_insulation_Roofm_r_insulation_Infiltrationmingap_s+vC1.png
HR++,l_insulation,m_r_insulation,min gap_s + vC1,False,False,116.284547,3.826915,48.333699,201.554628,45033.009133,678.555521,LT-ready,2242.964833,LT-ready,1.073059,True,8.938356,False,WindowsHR++_Wallsl_insulation_Roofm_r_insulation_Infiltrationmingap_s+vC1.png
triple_glas,l_insulation,m_r_insulation,min gap_s + vC1,False,False,107.988775,3.884123,48.390907,193.316064,42729.005055,625.406266,LT-ready,2155.749232,LT-ready,0.502283,True,10.10274,False,Windowstriple_glas_Wallsl_insulation_Roofm_r_insulation_Infiltrationmingap_s+vC1.png
double_glas,m_insulation,m_r_insulation,min gap_s + vC1,False,False,141.419223,3.627365,48.134149,226.489754,52012.405403,816.231008,LT-ready,2530.103596,Almost LT-ready,1.917808,False,6.792237,False,Windowsdouble_glas_Wallsm_insulation_Roofm_r_insulation_Infiltrationmingap_s+vC1.png
acht_w_foil,m_insulation,m_r_insulation,min gap_s + vC1,False,False,123.708125,3.715207,48.22199,208.866497,47091.739822,710.382859,LT-ready,2348.428031,LT-ready,0.53653,True,8.230594,False,Windowsacht_w_foil_Wallsm_insulation_Roofm_r_insulation_Infiltrationmingap_s+vC1.png
HR++,m_insulation,m_r_insulation,min gap_s + vC1,False,False,110.336724,3.753476,48.260259,195.533365,43375.362517,625.132751,LT-ready,2206.771022,LT-ready,0,True,9.714612,False,WindowsHR++_Wallsm_insulation_Roofm_r_insulation_Infiltrationmingap_s+vC1.png
triple_glas,m_insulation,m_r_insulation,min gap_s + vC1,False,False,102.450848,3.809993,48.316776,187.704006,41185.306986,571.347738,LT-ready,2118.794469,LT-ready,0,True,11.267123,False,Windowstriple_glas_Wallsm_insulation_Roofm_r_insulation_Infiltrationmingap_s+vC1.png
double_glas,h_insulation,m_r_insulation,min gap_s + vC1,False,False,138.275381,3.586833,48.093617,223.30538,51136.136792,788.997428,LT-ready,2511.972246,Almost LT-ready,0.833333,True,6.872146,False,Windowsdouble_glas_Wallsh_insulation_Roofm_r_insulation_Infiltrationmingap_s+vC1.png
acht_w_foil,h_insulation,m_r_insulation,min gap_s + vC1,False,False,120.672476,3.678603,48.185386,205.794244,46245.754469,682.522849,LT-ready,2329.683172,LT-ready,0.034247,True,8.652968,False,Windowsacht_w_foil_Wallsh_insulation_Roofm_r_insulation_Infiltrationmingap_s+vC1.png
HR++,h_insulation,m_r_insulation,min gap_s + vC1,False,False,107.461044,3.712527,48.21931,192.616736,42573.643039,596.74678,LT-ready,2187.430636,LT-ready,0,True,10.319635,False,WindowsHR++_Wallsh_insulation_Roofm_r_insulation_Infiltrationmingap_s+vC1.png
triple_glas,h_insulation,m_r_insulation,min gap_s + vC1,False,False,99.276301,3.779699,48.286483,184.499166,40301.013811,542.615731,LT-ready,2098.991418,LT-ready,0,True,12.123288,False,Windowstriple_glas_Wallsh_insulation_Roofm_r_insulation_Infiltrationmingap_s+vC1.png
double_glas,non_insulated_w,h_r_insulation,min gap_s + vC1,False,False,192.967487,4.358455,48.865238,278.769107,66383.553149,1308.512857,LT-ready,2672.264599,Almost LT-ready,44.920091,False,6.63242,False,Windowsdouble_glas_Wallsnon_insulated_w_Roofh_r_insulation_Infiltrationmingap_s+vC1.png
acht_w_foil,non_insulated_w,h_r_insulation,min gap_s + vC1,False,False,176.375424,4.435069,48.941853,262.253659,61773.503665,1212.495388,LT-ready,2496.144665,Almost LT-ready,42.043379,False,7.043379,False,Windowsacht_w_foil_Wallsnon_insulated_w_Roofh_r_insulation_Infiltrationmingap_s+vC1.png
HR++,non_insulated_w,h_r_insulation,min gap_s + vC1,False,False,163.740962,4.470098,48.976881,249.654225,58261.890532,1135.405511,LT-ready,2359.643016,LT-ready,39.863014,False,7.408676,False,WindowsHR++_Wallsnon_insulated_w_Roofh_r_insulation_Infiltrationmingap_s+vC1.png
triple_glas,non_insulated_w,h_r_insulation,min gap_s + vC1,False,False,155.591972,4.523553,49.030336,241.55869,55998.515017,1086.91077,LT-ready,2275.42068,LT-ready,38.196347,False,7.956621,False,Windowstriple_glas_Wallsnon_insulated_w_Roofh_r_insulation_Infiltrationmingap_s+vC1.png
double_glas,cavity_w_insulation,h_r_insulation,min gap_s + vC1,False,False,145.110393,3.659698,48.166481,230.213256,53040.4626,886.356088,LT-ready,2385.138355,LT-ready,5.901826,False,6.621005,False,Windowsdouble_glas_Wallscavity_w_insulation_Roofh_r_insulation_Infiltrationmingap_s+vC1.png
acht_w_foil,cavity_w_insulation,h_r_insulation,min gap_s + vC1,False,False,127.732943,3.750016,48.2568,212.926125,48212.701676,781.84135,LT-ready,2202.075669,LT-ready,3.687215,False,7.705479,False,Windowsacht_w_foil_Wallscavity_w_insulation_Roofh_r_insulation_Infiltrationmingap_s+vC1.png
HR++,cavity_w_insulation,h_r_insulation,min gap_s + vC1,False,False,114.171614,3.77893,48.285714,199.39371,44443.040026,697.673804,LT-ready,2059.542515,LT-ready,2.16895,False,8.721461,False,WindowsHR++_Wallscavity_w_insulation_Roofh_r_insulation_Infiltrationmingap_s+vC1.png
triple_glas,cavity_w_insulation,h_r_insulation,min gap_s + vC1,False,False,106.18917,3.846689,48.353472,191.479024,42226.695138,644.574159,LT-ready,1971.185546,LT-ready,1.152968,True,9.771689,False,Windowstriple_glas_Wallscavity_w_insulation_Roofh_r_insulation_Infiltrationmingap_s+vC1.png
double_glas,l_insulation,h_r_insulation,min gap_s + vC1,False,False,142.231386,3.624444,48.131227,227.298995,52238.103753,860.708763,LT-ready,2367.820756,LT-ready,4.280822,False,6.73516,False,Windowsdouble_glas_Wallsl_insulation_Roofh_r_insulation_Infiltrationmingap_s+vC1.png
acht_w_foil,l_insulation,h_r_insulation,min gap_s + vC1,False,False,124.817485,3.718593,48.225376,209.979243,47400.398798,755.622359,LT-ready,2184.238412,LT-ready,2.511416,False,7.899543,False,Windowsacht_w_foil_Wallsl_insulation_Roofh_r_insulation_Infiltrationmingap_s+vC1.png
HR++,l_insulation,h_r_insulation,min gap_s + vC1,False,False,111.206142,3.743819,48.250602,196.393126,43616.644257,670.975078,LT-ready,2041.226241,LT-ready,0.993151,True,8.949772,False,WindowsHR++_Wallsl_insulation_Roofh_r_insulation_Infiltrationmingap_s+vC1.png
triple_glas,l_insulation,h_r_insulation,min gap_s + vC1,False,False,103.068844,3.804329,48.311112,188.316338,41356.874082,617.561042,LT-ready,1952.519762,LT-ready,0.445205,True,10.171233,False,Windowstriple_glas_Wallsl_insulation_Roofh_r_insulation_Infiltrationmingap_s+vC1.png
double_glas,m_insulation,h_r_insulation,min gap_s + vC1,False,False,136.442245,3.545103,48.051886,221.430513,50624.287037,809.301797,LT-ready,2333.089871,LT-ready,1.883562,False,6.73516,False,Windowsdouble_glas_Wallsm_insulation_Roofh_r_insulation_Infiltrationmingap_s+vC1.png
acht_w_foil,m_insulation,h_r_insulation,min gap_s + vC1,False,False,118.61106,3.636564,48.143348,203.69079,45670.409571,703.046049,LT-ready,2148.399776,LT-ready,0.525114,True,8.26484,False,Windowsacht_w_foil_Wallsm_insulation_Roofh_r_insulation_Infiltrationmingap_s+vC1.png
HR++,m_insulation,h_r_insulation,min gap_s + vC1,False,False,105.20758,3.671886,48.178669,190.322631,41944.963848,617.41764,LT-ready,2004.343997,LT-ready,0,True,9.737443,False,WindowsHR++_Wallsm_insulation_Roofh_r_insulation_Infiltrationmingap_s+vC1.png
triple_glas,m_insulation,h_r_insulation,min gap_s + vC1,False,False,97.305586,3.728201,48.234984,182.476952,39750.416111,563.357776,LT-ready,1914.851041,LT-ready,0,True,11.415525,False,Windowstriple_glas_Wallsm_insulation_Roofh_r_insulation_Infiltrationmingap_s+vC1.png
double_glas,h_insulation,h_r_insulation,min gap_s + vC1,False,False,133.310058,3.507293,48.014076,218.260516,49751.396031,782.009592,LT-ready,2314.624269,LT-ready,0.76484,True,6.952055,False,Windowsdouble_glas_Wallsh_insulation_Roofh_r_insulation_Infiltrationmingap_s+vC1.png
acht_w_foil,h_insulation,h_r_insulation,min gap_s + vC1,False,False,115.620015,3.598865,48.105649,200.662046,44836.772677,675.120386,LT-ready,2129.301824,LT-ready,0.022831,True,8.641553,False,Windowsacht_w_foil_Wallsh_insulation_Roofh_r_insulation_Infiltrationmingap_s+vC1.png
